NAME,DESCRIPTION,CTRL,CIP,FDR,AveExpr,P value,CTRL1,CTRL2,CTRL3,CIP1,CIP2,CIP3,CTRL1 CPM,CTRL2 CPM,CTRL3 CPM,CIP1 CPM,CIP2 CPM,CIP3 CPM
carB,carbamoyl phosphate synthase large subunit,0,-1.44924571318769,0.000675802201099462,10.331946243221,0.0000768474739941024,83827,41128,18733,11465,10566,12003,2177.453,2445.293,1499.633,846.715,873.781,776.020
,amino acid permease,0,1.32416841389917,0.000676747053642324,5.64875560706881,0.0000770749704520795,1138,612,294,1471,883,1223,29.560,36.387,23.536,108.637,73.022,79.070
,hypothetical protein,0,0.905848292983809,0.000677927502476303,5.09266627892198,0.0000773296760851984,823,401,302,655,662,744,21.378,23.842,24.176,48.373,54.746,48.101
,hypothetical protein,0,-1.16653062557822,0.000679681873602438,3.13096496622874,0.0000776503683874348,456,210,152,71,76,115,11.845,12.486,12.168,5.244,6.285,7.435
,hypothetical protein,0,1.48447653726122,0.000679934569531667,6.4563949077263,0.000077799857610063,1357,783,872,2155,1715,2737,35.249,46.554,69.806,159.151,141.826,176.953
,tRNA-Gly,0,-2.39192377702935,0.000680692273440388,0.656845894699943,0.0000782733180911498,123,51,49,6,7,20,3.195,3.032,3.923,0.443,0.579,1.293
,hypothetical protein,0,0.998712284815665,0.000680692273440388,8.27882976560477,0.0000783695734367237,7408,3737,2486,6815,5486,7141,192.427,222.186,199.012,503.302,453.678,461.681
,transcriptional regulator,0,1.33411817502114,0.000680692273440388,5.42823841447781,0.0000780520876582617,849,625,241,1061,1010,948,22.053,37.160,19.293,78.357,83.524,61.290
,hypothetical protein,0,1.16210817017877,0.000680692273440388,6.81525987051274,0.0000782359690130479,2687,1515,680,2615,2216,2600,69.796,90.075,54.436,193.123,183.258,168.096
foxI,ECF sigma factor FoxI,0,1.3437289927293,0.000682361234600886,2.46689793096171,0.0000788038253903099,120,74,28,135,108,155,3.117,4.400,2.241,9.970,8.931,10.021
rph,ribonuclease PH,0,-0.931422886279557,0.000682361234600886,7.05604125199905,0.0000787389666554218,5863,3476,1971,1269,1293,1723,152.295,206.668,157.784,93.718,106.928,111.396
,hypothetical protein,0,-1.09051262388603,0.000683387467208369,7.55069371922258,0.0000790435743515801,9722,4817,2861,1974,1448,2321,252.534,286.398,229.032,145.784,119.746,150.058
,hypothetical protein,0,1.06855966921601,0.000684965011397481,5.8866631399277,0.0000793475523226105,1410,809,385,1352,1130,1305,36.626,48.100,30.820,99.848,93.448,84.371
,hypothetical protein,0,1.28313934878448,0.000685787953425531,3.91410460704277,0.0000798078583372624,320,151,120,372,237,464,8.312,8.978,9.606,27.473,19.599,29.999
ruvC,crossover junction endodeoxyribonuclease RuvC,0,-0.842978537597431,0.000685787953425531,5.31875005703901,0.0000798019843439329,1649,948,629,423,417,475,42.834,56.364,50.353,31.239,34.485,30.710
gyrA,DNA gyrase subunit A,0,-1.34143989936361,0.000685787953425531,9.5762821224608,0.000079590035474051,45062,23341,11277,6233,6012,9119,1170.511,1387.755,902.757,460.320,497.177,589.563
,hypothetical protein,0,-0.959427416658905,0.00068745550226089,4.90793625065794,0.000080129210048677,1294,669,546,285,291,380,33.612,39.776,43.709,21.048,24.065,24.568
polA,DNA polymerase I,0,-0.961223589661956,0.00068745550226089,8.14570650222277,0.0000802458258803735,12548,7243,4391,2708,2763,3537,325.941,430.637,351.513,199.992,228.493,228.675
wspD,hypothetical protein,0,-0.83090252621005,0.000702855375529989,5.03680668789579,0.0000821681200060782,1388,782,498,349,317,426,36.054,46.494,39.866,25.774,26.215,27.542
catB,muconate cycloisomerase I,0,-1.48156278821532,0.000703437433697724,3.25158487271595,0.0000823609555154334,610,302,137,70,96,88,15.845,17.956,10.967,5.170,7.939,5.689
acsB,acetyl-CoA synthetase,0,0.987766927751021,0.0007039895138265,7.15947042607783,0.0000825504822847821,3092,1611,1349,2977,2655,3288.07,80.316,95.783,107.991,219.858,219.562,212.581
,peptidyl-tRNA hydrolase,0,-1.54535596199763,0.000704098248581379,5.42297471713183,0.00008268813918057,2863,1528,586,372,268,497,74.368,90.848,46.911,27.473,22.163,32.132
osmE,OsmE family transcriptional regulator,0,2.08470724161301,0.000707171247614709,8.89237194201819,0.0000831744788306816,6249,3065,4021,20137,12405,12254,162.321,182.232,321.893,1487.161,1025.862,792.248
pqqE,coenzyme PQQ synthesis protein E,0,0.891758475071026,0.000708727184641516,5.96259830398237,0.0000834832092605937,1554,831,479,1163,1202,1389,40.366,49.408,38.345,85.890,99.402,89.802
,hypothetical protein,0,-1.08351251293284,0.000715242695874435,2.66113602107683,0.0000845044590123069,321,161,95,60,59,73,8.338,9.572,7.605,4.431,4.879,4.720
,hypothetical protein,0,-0.90495315208457,0.000715242695874435,4.96567468045889,0.0000844146902533274,1341,734,511,312,342,353,34.833,43.640,40.907,23.042,28.283,22.822
,hypothetical protein,0,0.868272469719899,0.000720967168796514,4.45076354588298,0.0000856180392515805,472,291,199,408,392,508,12.260,17.302,15.931,30.132,32.417,32.843
,C4-dicarboxylate-binding protein,0,1.07690983787095,0.000720967168796514,4.95746384319761,0.0000860572979703746,587,348,310,618,600,780,15.248,20.691,24.816,45.641,49.618,50.429
fliD,B-type flagellar hook-associated protein,0,-1.32590355650949,0.000720967168796514,10.4314028110036,0.0000854725257682667,79482,37241,23211,14125,11634,12579,2064.589,2214.188,1858.110,1043.162,962.102,813.260
,porin,0,0.888767516698373,0.000720967168796514,4.02560581046997,0.0000858460196284088,360,226,135,333,302,342,9.351,13.437,10.807,24.593,24.975,22.111
,hypothetical protein,0,-1.20517414155852,0.000720967168796514,8.78153651188673,0.0000859293999566539,20235,10133,9258,4504,3994,4354,525.615,602.464,741.131,332.630,330.294,281.496
,major facilitator superfamily transporter,0,-1.7842511622931,0.000720967168796514,6.53560595868365,0.0000855298084570619,6742,2746,1812,455,733,1164,175.127,163.265,145.056,33.603,60.617,75.255
,hypothetical protein,0,-1.06679703334361,0.000720967168796514,4.98705994204153,0.0000860760873869175,1401,734,606,269,292,423,36.392,43.640,48.512,19.866,24.148,27.348
,23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN,0,-1.22652892703193,0.000732785286351572,8.50754590912912,0.000087617045059599,18899,11336,5279,3293,2790,4578,490.912,673.989,422.600,243.195,230.726,295.978
,hypothetical protein,0,1.03114611742885,0.000733820473453524,4.98638406944166,0.0000878709986838972,732,371,258,687,691,621,19.014,22.058,20.654,50.736,57.144,40.149
,hypothetical protein,0,1.80366821617013,0.000737574875041595,7.41468243985568,0.0000885275599926972,2886,1078,1562,4767,3606,6043,74.965,64.093,125.043,352.053,298.207,390.693
,hypothetical protein,0,-2.04854741722895,0.000737574875041595,4.08261998986245,0.0000885822583649387,1013,400,657,103,103,169,26.313,23.782,52.595,7.607,8.518,10.926
gabP,gamma-aminobutyrate permease,0,-1.068824631984,0.000737586621134451,6.77304683516631,0.0000887145164323501,5952,2826,1551,1149,891,1310,154.607,168.022,124.162,84.856,73.683,84.694
,trans-aconitate 2-methyltransferase,0,1.03007234707271,0.000738221384985799,4.96222237078921,0.0000889218237369802,627,395,270,721,629,616,16.287,23.485,21.614,53.247,52.017,39.826
,hypothetical protein,0,1.01654050887684,0.000745532487044471,3.93378256591826,0.0000899347332251624,368,158,137,319,288,352,9.559,9.394,10.967,23.559,23.817,22.758
argF,ornithine carbamoyltransferase,0,-1.07652285518248,0.000746952504073364,5.72226159321085,0.0000902385409391451,2277,1297,981,441,471,734,59.146,77.114,78.532,32.569,38.951,47.455
,hypothetical protein,0,0.849588408637391,0.000757472709286875,5.20907532709032,0.0000916438509373158,860,486,322,674,638,902,22.339,28.895,25.777,49.776,52.761,58.316
,transcriptional regulator,0,-2.01340655098915,0.000761456250291042,-0.0956419470347418,0.0000922608868101441,62,31,21,4,8,8,1.610,1.843,1.681,0.295,0.662,0.517
mtlY,xylulose kinase,0,1.17879800333135,0.000765605273665089,2.5425382257751,0.0000928994158571795,121,76,39,137,128,123,3.143,4.519,3.122,10.118,10.585,7.952
tatC,transporter TatC,0,-1.02455297951016,0.00077268709254601,6.76105738975988,0.0000938958059950358,4538,2440,2132,1073,967,1359,117.877,145.072,170.673,79.243,79.968,87.862
,peptide ABC transporter ATP-binding protein,0,1.03182638346674,0.000781972002003632,5.40533638053301,0.0000951628159259343,1049,523,305,1032,746,917,27.248,31.095,24.416,76.215,61.692,59.286
rsmA,carbon storage regulator,0,1.25888567457372,0.000785385490604834,9.34532542493857,0.0000957175504781836,13892,7385,4679,16735,10435,18503,360.852,439.080,374.568,1235.916,862.948,1196.259
fbp,"fructose-1,6-bisphosphatase",0,-1.08713200427379,0.000785467027784529,7.91178594299906,0.0000958668290075849,10485,6040,4352,2070,2126,3291,272.354,359.112,348.391,152.874,175.815,212.770
pchE,dihydroaeruginoic acid synthetase,0,1.79113723513892,0.000786255579946508,5.46434812176328,0.0000961025535893461,768,505,220,935,843,2244,19.949,30.025,17.612,69.052,69.714,145.080
rhlG,3-oxoacyl-ACP reductase,0,-1.03754835786855,0.000788414437918954,2.98488937286244,0.0000965062909640018,380,195,126,69,74,103,9.871,11.594,10.087,5.096,6.120,6.659
,major facilitator superfamily transporter,0,1.38604002054722,0.000790637711782781,5.13951400622898,0.0000969186905875291,681,324,303,800,582,1255,17.689,19.264,24.256,59.082,48.130,81.138
,ABC-F family ATPase,0,-0.960421929269557,0.000793185239928214,8.00328993064965,0.0000974334894405584,11443,6746,3848,2558,2300,3342,297.238,401.088,308.044,188.914,190.204,216.068
cynR,DNA-binding transcriptional regulator CynR,0,1.19778427532418,0.000793185239928214,4.5502630446939,0.0000975123951162414,507,326,142,605,474,499,13.170,19.383,11.368,44.681,39.199,32.261
,acetyltransferase,0,0.950493152028157,0.000811871173337903,4.43625224833072,0.000100097652203272,512,287,164,448,445,435,13.299,17.064,13.129,33.086,36.800,28.124
,serine/threonine transporter SstT,0,-1.57043390936175,0.000811871173337903,6.98182983605156,0.0000999713606293179,7271,4561,2038,873,797,1773,188.868,271.177,163.148,64.473,65.910,114.628
nosD,copper-binding periplasmic protein,0,-1.00866881506792,0.000813771297960832,3.60739721957951,0.000100476285857857,569,343,169,115,116,150,14.780,20.393,13.529,8.493,9.593,9.698
trpG,anthranilate synthase component II,0,-0.922301163325655,0.000816970979687511,6.40512572184982,0.00010101628044034,3553,2074,1386,765,885,1095,92.291,123.311,110.953,56.497,73.187,70.794
soxB,sarcosine oxidase subunit beta,0,0.933243262914796,0.00081876726347193,4.41607228466127,0.000101383634895052,556,272,155,424,379,510,14.442,16.172,12.408,31.313,31.342,32.973
,hypothetical protein,0,0.885884323849993,0.000823961534389099,6.31272964584659,0.000102172984306897,2038,1034,613,1512,1524,1732,52.938,61.477,49.072,111.664,126.031,111.978
,hypothetical protein,0,1.10497093277336,0.000829018700802384,4.12438317861862,0.000103094218425132,383,222,126,394,270,500,9.949,13.199,10.087,29.098,22.328,32.326
purA,adenylosuccinate synthetase,0,-1.24876541753338,0.000829018700802384,8.50699045022041,0.000103086452729329,20222,11917,4866,3243,3086,4044,525.278,708.533,389.538,239.503,255.204,261.453
,hypothetical protein,0,0.981209067458688,0.000831226390895477,5.43578958926684,0.000103516218983258,875,599,359,974,848,863,22.729,35.614,28.739,71.932,70.127,55.795
xylX,"toluate 1,2-dioxygenase subunit alpha",0,1.00733915697614,0.000833020165615053,3.39358456139719,0.000103889853832259,204,132,99,228,193,231,5.299,7.848,7.925,16.838,15.961,14.935
recN,DNA repair protein RecN,0,0.912344317258863,0.000833020165615053,8.18846301478331,0.00010403515994199,6605,3705,2525,5776,5158,6854,171.569,220.283,202.134,426.570,426.553,443.126
,ABC transporter ATP-binding protein,0,1.14524242269698,0.000847971091791407,4.96442381620225,0.000106052797536445,621,382,251,872,530,685,16.131,22.712,20.093,64.399,43.830,44.287
,secretion protein,0,0.905197431026014,0.000848491519045574,4.07235690003456,0.000106268407388003,428,212,130,350,285,390,11.118,12.605,10.407,25.848,23.569,25.214
,thioredoxin,0,0.947375091572626,0.000859183794005244,4.23546188831345,0.000107759968487087,452,269,130,376,340,448,11.741,15.994,10.407,27.768,28.117,28.964
femI,ECF sigma factor FemI,0,-1.92695991278125,0.000859203225820666,2.20226890098498,0.000108067249797206,315,213,66,28,33,45,8.182,12.664,5.283,2.068,2.729,2.909
pchR,transcriptional regulator PchR,0,1.53444778028588,0.000859203225820666,2.98387021253573,0.000107938195170315,134,82,60,179,132,314,3.481,4.875,4.803,13.220,10.916,20.301
phhB,pterin-4-alpha-carbinolamine dehydratase,0,1.08490691008411,0.000863308210413977,8.495192330628,0.000108736709134987,9059,4516,2451,8025,6921,8114,235.313,268.502,196.210,592.664,572.349,524.588
hemO,heme oxygenase,0,1.03516895681322,0.000870120667008917,2.99126012596505,0.00010996295345563,189,92,62,177,131,202,4.909,5.470,4.963,13.072,10.833,13.060
,hypothetical protein,0,1.55878397770615,0.000870120667008917,3.66936566840377,0.000109928378894723,206,100,133,370,241,350,5.351,5.946,10.647,27.325,19.930,22.628
folD,"bifunctional 5,10-methylene-tetrahydrofolate dehydrogenase/ 5,10-methylene-tetrahydrofolate cyclohydrolase",0,-1.11584658075954,0.000870120667008917,5.76911889792318,0.000110212197311401,2681,1504,830,452,452,785,69.640,89.421,66.444,33.381,37.379,50.752
lpdV,branched-chain alpha-keto acid dehydrogenase complex dihydrolipoyl dehydrogenase,0,2.05840017573585,0.000870120667008917,9.89673443413333,0.000110074647043274,19728,10530,3373,30711,29608,24119,512.446,626.068,270.019,2268.074,2448.506,1559.346
,transcriptional regulator,0,0.904769392772528,0.000875729365383675,3.81877029756604,0.000111077966338359,319,204,107,276,273,304,8.286,12.129,8.566,20.383,22.576,19.654
,cytochrome b,0,-1.24853850554747,0.000877707735200551,9.22899059316212,0.000111499738352637,32226,17920,8979,4955,4802,7749,837.088,1065.446,718.796,365.937,397.113,500.990
arcD,arginine/ornithine antiporter,0,-1.5246327211517,0.000877707735200551,10.2373159667795,0.000111640313311832,94528,34891,17582,10585,8904,11592,2455.418,2074.468,1407.492,781.725,736.338,749.448
pcaC,4-carboxymuconolactone decarboxylase,0,1.20750374266175,0.00087889285350403,3.70919437852128,0.000111946969809454,296,160,84,352,273,264,7.689,9.513,6.724,25.996,22.576,17.068
accC,acetyl-CoA carboxylase biotin carboxylase subunit,0,-1.55251906218425,0.000879222860831247,9.77737399976486,0.000112144977281828,61364,30352,12222,6667,6139,10040,1593.964,1804.598,978.408,492.372,507.680,649.108
,hypothetical protein,0,1.08742716949036,0.000881896752464979,3.16365175116407,0.000112642480357422,169,112,80,191,194,185,4.390,6.659,6.404,14.106,16.043,11.961
rrmA,rRNA methyltransferase,0,-1.37165374316675,0.00088272291071669,4.29958902373679,0.000113059800345679,1209,652,260,164,147,239,31.404,38.765,20.814,12.112,12.157,15.452
wbpB,UDP-N-acetyl-2-amino-2-deoxy-D-glucuronate oxidase,0,-1.41622403632923,0.00088272291071669,3.57079078070197,0.000113061192396213,529,292,310,95,87,143,13.741,17.361,24.816,7.016,7.195,9.245
rep,ATP-dependent DNA helicase Rep,0,-1.44490381158536,0.000883700043313439,7.87639750309296,0.000113343113591559,10579,5950,5777,1727,1741,3151,274.795,353.761,462.466,127.543,143.976,203.719
,hypothetical protein,0,-1.40433700501271,0.000884979829413805,8.86042288471028,0.000113664253414155,29281,15323,6491,4307,4214,3905,760.590,911.039,519.624,318.081,348.487,252.467
,glutamine amidotransferase,0,-1.3096995932209,0.000890780079847184,4.89345136470818,0.00011488725742266,1573,940,445,318,290,231,40.860,55.888,35.624,23.485,23.982,14.935
aprE,alkaline protease secretion protein AprE,0,1.10832949148336,0.000890780079847184,3.37305516326338,0.000115357363542389,221,137,73,255,213,207,5.741,8.145,5.844,18.832,17.615,13.383
,phosphatidate cytidylyltransferase,0,-1.09512254139699,0.000890780079847184,5.66310076169471,0.000115080965007912,2722,1467,660,468,465,602,70.705,87.221,52.835,34.563,38.454,38.921
,type III secretion system regulator SuhB,0,-1.11950893838662,0.000890780079847184,7.26266209707033,0.000114904609104067,6571,3976,2828,1251,1341,2164,170.685,236.396,226.390,92.389,110.897,139.907
,tRNA-Thr,0,-1.78215846980077,0.000890780079847184,5.87465504952799,0.000115331104172347,2733,1574,1896,323,473,668,70.991,93.583,151.780,23.854,39.116,43.188
,hypothetical protein,0,-1.16030768401541,0.000890780079847184,4.86500524624742,0.000115083529547145,1408,751,505,220,250,424,36.574,44.651,40.427,16.247,20.674,27.413
algR,alginate biosynthesis regulatory protein AlgR,0,0.964302621045087,0.000892663752607246,8.78538670861373,0.000115759659953148,9338,5787,3741,9024,8420,9836,242.560,344.070,299.478,666.442,696.313,635.919
,hypothetical protein,0,-0.848244436648406,0.000893280165412687,6.39566104597116,0.000115998062991323,3407,2121,1284,857,910,1006,88.499,126.105,102.788,63.291,75.255,65.040
flgH,flagellar basal body L-ring protein,0,-1.31078321311554,0.000893459691286463,6.31670981835872,0.000116179874705158,4451,2421,1198,691,886,663,115.617,143.942,95.903,51.032,73.270,42.864
,glycine betaine-binding protein,0,1.08660686962471,0.000896106644245557,5.06068633975634,0.000116683036522306,706,340,323,619,724,810,18.339,20.215,25.857,45.714,59.873,52.368
,hypothetical protein,0,1.06145568107264,0.000899712825066166,4.39734514185758,0.000117312209761155,461,254,170,520,425,404,11.975,15.102,13.609,38.403,35.146,26.119
braE,branched-chain amino acid ABC transporter permease BraE,0,0.814596922414792,0.000902909765636908,6.09650553767538,0.000117889229644982,1640,907,595,1395,1177,1443,42.600,53.926,47.632,103.024,97.335,93.293
,hypothetical protein,0,1.36646276422879,0.000905241315623675,7.64043625194186,0.000118354239775528,3968,1694,1841,4629,5009,4500,103.071,100.718,147.378,341.862,414.232,290.935
,aldehyde dehydrogenase,0,0.818389715758765,0.000909923796084876,4.06205550333064,0.000119127862606109,409,225,138,328,290,364,10.624,13.378,11.047,24.224,23.982,23.533
